"Sr.No","State","District","Year","Month","Date","Value"
"86","Manipur","Imphal",2006,"May",2006-05-01,"205.8"
"87","Manipur","Senapati",2006,"May",2006-05-01,"453.7"
"88","Manipur","Churachandpur",2006,"June",2006-06-01,"N.A."
"89","Manipur","Imphal",2006,"June",2006-06-01,"169.6"
"90","Manipur","Senapati",2006,"June",2006-06-01,"271.4"
"91","Manipur","Churachandpur",2006,"July",2006-07-01,"N.A."
"92","Manipur","Imphal",2006,"July",2006-07-01,"152.9"
"93","Manipur","Senapati",2006,"July",2006-07-01,"245.1"
"94","Manipur","Churachandpur",2006,"August",2006-08-01,"N.A."
"95","Manipur","Imphal",2006,"August",2006-08-01,"67.5"
"96","Manipur","Senapati",2006,"August",2006-08-01,"81"
"97","Manipur","Churachandpur",2006,"September",2006-09-01,"N.A."
"98","Manipur","Imphal",2006,"September",2006-09-01,"94.8"
"99","Manipur","Senapati",2006,"September",2006-09-01,"209.9"
"100","Manipur","Churachandpur",2006,"October",2006-10-01,"N.A."
"101","Manipur","Imphal",2006,"October",2006-10-01,"2.3"
"102","Manipur","Senapati",2006,"October",2006-10-01,"15"
"103","Manipur","Churachandpur",2006,"November",2006-11-01,"N.A."
"104","Manipur","Imphal",2006,"November",2006-11-01,"30.7"
"105","Manipur","Senapati",2006,"November",2006-11-01,"14.4"
"106","Manipur","Churachandpur",2006,"December",2006-12-01,"N.A."
"107","Manipur","Imphal",2006,"December",2006-12-01,"13.2"
"108","Manipur","Senapati",2006,"December",2006-12-01,"0.5"
"109","Manipur","Churachandpur",2007,"January",2007-01-01,"N.A."
"110","Manipur","Imphal",2007,"January",2007-01-01,"0"
"111","Manipur","Senapati",2007,"January",2007-01-01,"2.2"
"112","Manipur","Churachandpur",2007,"February",2007-02-01,"N.A."
"113","Manipur","Imphal",2007,"February",2007-02-01,"184.7"
"114","Manipur","Senapati",2007,"February",2007-02-01,"115.7"
"115","Manipur","Churachandpur",2007,"March",2007-03-01,"N.A."
"116","Manipur","Imphal",2007,"March",2007-03-01,"6.6"
"117","Manipur","Senapati",2007,"March",2007-03-01,"15"
"118","Manipur","Churachandpur",2007,"April",2007-04-01,"N.A."
"119","Manipur","Imphal",2007,"April",2007-04-01,"158.5"
"120","Manipur","Senapati",2007,"April",2007-04-01,"38.2"
"121","Manipur","Churachandpur",2007,"May",2007-05-01,"N.A."
"122","Manipur","Imphal",2007,"May",2007-05-01,"256.7"
"123","Manipur","Senapati",2007,"May",2007-05-01,"267.4"
"124","Manipur","Churachandpur",2007,"June",2007-06-01,"N.A."
"125","Manipur","Imphal",2007,"June",2007-06-01,"220.2"
"126","Manipur","Senapati",2007,"June",2007-06-01,"123"
"127","Manipur","Churachandpur",2007,"July",2007-07-01,"N.A."
"128","Manipur","Imphal",2007,"July",2007-07-01,"129.1"
"129","Manipur","Senapati",2007,"July",2007-07-01,"312.8"
