"Sr.No","State","District","Year","Month","Date","Value"
"71","Andaman and Nicobar Islands","Andaman",2006,"December",2006-12-01,66.5
"72","Andaman and Nicobar Islands","Nicobar",2006,"December",2006-12-01,103.4
"73","Andaman and Nicobar Islands","Andaman",2007,"January",2007-01-01,0
"74","Andaman and Nicobar Islands","Nicobar",2007,"January",2007-01-01,21.5
"75","Andaman and Nicobar Islands","Andaman",2007,"February",2007-02-01,0
"76","Andaman and Nicobar Islands","Nicobar",2007,"February",2007-02-01,7
"77","Andaman and Nicobar Islands","Andaman",2007,"March",2007-03-01,0
"78","Andaman and Nicobar Islands","Nicobar",2007,"March",2007-03-01,60.4
"79","Andaman and Nicobar Islands","Andaman",2007,"April",2007-04-01,56.8
"80","Andaman and Nicobar Islands","Nicobar",2007,"April",2007-04-01,51.1
"81","Andaman and Nicobar Islands","Andaman",2007,"May",2007-05-01,338.4
"82","Andaman and Nicobar Islands","Nicobar",2007,"May",2007-05-01,433.8
"83","Andaman and Nicobar Islands","Andaman",2007,"June",2007-06-01,390.7
"84","Andaman and Nicobar Islands","Nicobar",2007,"June",2007-06-01,343.7
"85","Andaman and Nicobar Islands","Andaman",2007,"July",2007-07-01,469.2
"86","Andaman and Nicobar Islands","Nicobar",2007,"July",2007-07-01,180.8
"87","Andaman and Nicobar Islands","Andaman",2007,"August",2007-08-01,455
"88","Andaman and Nicobar Islands","Nicobar",2007,"August",2007-08-01,347.6
"89","Andaman and Nicobar Islands","Andaman",2007,"September",2007-09-01,546.6
"90","Andaman and Nicobar Islands","Nicobar",2007,"September",2007-09-01,277.2
"91","Andaman and Nicobar Islands","Andaman",2007,"October",2007-10-01,241.7
"92","Andaman and Nicobar Islands","Nicobar",2007,"October",2007-10-01,232.8
"93","Andaman and Nicobar Islands","Andaman",2007,"November",2007-11-01,199.4
"94","Andaman and Nicobar Islands","Nicobar",2007,"November",2007-11-01,315.1
"95","Andaman and Nicobar Islands","Andaman",2007,"December",2007-12-01,34.2
"96","Andaman and Nicobar Islands","Nicobar",2007,"December",2007-12-01,123.7
"97","Andaman and Nicobar Islands","Andaman",2008,"January",2008-01-01,11.8
"98","Andaman and Nicobar Islands","Nicobar",2008,"January",2008-01-01,33.2
"99","Andaman and Nicobar Islands","Andaman",2008,"February",2008-02-01,67.7
"100","Andaman and Nicobar Islands","Nicobar",2008,"February",2008-02-01,14
"101","Andaman and Nicobar Islands","Andaman",2008,"March",2008-03-01,97.3
"102","Andaman and Nicobar Islands","Nicobar",2008,"March",2008-03-01,182.3
"103","Andaman and Nicobar Islands","Andaman",2008,"April",2008-04-01,194.7
"104","Andaman and Nicobar Islands","Nicobar",2008,"April",2008-04-01,235.9
"105","Andaman and Nicobar Islands","Andaman",2008,"May",2008-05-01,650.4
"106","Andaman and Nicobar Islands","Nicobar",2008,"May",2008-05-01,187
"107","Andaman and Nicobar Islands","Andaman",2008,"June",2008-06-01,503.9
"108","Andaman and Nicobar Islands","Nicobar",2008,"June",2008-06-01,282.3
"109","Andaman and Nicobar Islands","Andaman",2008,"July",2008-07-01,595.6
"110","Andaman and Nicobar Islands","Nicobar",2008,"July",2008-07-01,214.3
"111","Andaman and Nicobar Islands","Andaman",2008,"August",2008-08-01,498.9
"112","Andaman and Nicobar Islands","Nicobar",2008,"August",2008-08-01,302.6
"113","Andaman and Nicobar Islands","Andaman",2008,"September",2008-09-01,399.8
"114","Andaman and Nicobar Islands","Nicobar",2008,"September",2008-09-01,96.4
"115","Andaman and Nicobar Islands","Andaman",2008,"October",2008-10-01,243.1
"116","Andaman and Nicobar Islands","Nicobar",2008,"October",2008-10-01,252.3
"117","Andaman and Nicobar Islands","Andaman",2008,"November",2008-11-01,303.1
"118","Andaman and Nicobar Islands","Nicobar",2008,"November",2008-11-01,404.1
"119","Andaman and Nicobar Islands","Andaman",2008,"December",2008-12-01,47.4
"120","Andaman and Nicobar Islands","Nicobar",2008,"December",2008-12-01,161.3
"121","Andaman and Nicobar Islands","Andaman",2009,"January",2009-01-01,0
"122","Andaman and Nicobar Islands","Nicobar",2009,"January",2009-01-01,67.9
"123","Andaman and Nicobar Islands","Andaman",2009,"February",2009-02-01,0
"124","Andaman and Nicobar Islands","Nicobar",2009,"February",2009-02-01,27.9
"125","Andaman and Nicobar Islands","Andaman",2009,"March",2009-03-01,23.8
"126","Andaman and Nicobar Islands","Nicobar",2009,"March",2009-03-01,86.6
"127","Andaman and Nicobar Islands","Andaman",2009,"April",2009-04-01,131.9
"128","Andaman and Nicobar Islands","Nicobar",2009,"April",2009-04-01,161.1
"129","Andaman and Nicobar Islands","Andaman",2009,"May",2009-05-01,274.4
"130","Andaman and Nicobar Islands","Nicobar",2009,"May",2009-05-01,465.2
"131","Andaman and Nicobar Islands","Andaman",2009,"June",2009-06-01,758.2
"132","Andaman and Nicobar Islands","Nicobar",2009,"June",2009-06-01,139
"133","Andaman and Nicobar Islands","Andaman",2009,"July",2009-07-01,345.5
"134","Andaman and Nicobar Islands","Nicobar",2009,"July",2009-07-01,152.7
"135","Andaman and Nicobar Islands","Andaman",2009,"August",2009-08-01,447.6
"136","Andaman and Nicobar Islands","Nicobar",2009,"August",2009-08-01,169.1
"137","Andaman and Nicobar Islands","Andaman",2009,"September",2009-09-01,421.1
"138","Andaman and Nicobar Islands","Nicobar",2009,"September",2009-09-01,164.9
"139","Andaman and Nicobar Islands","Andaman",2009,"October",2009-10-01,319.6
"140","Andaman and Nicobar Islands","Nicobar",2009,"October",2009-10-01,122.6
"141","Andaman and Nicobar Islands","Andaman",2009,"November",2009-11-01,51.2
"142","Andaman and Nicobar Islands","Nicobar",2009,"November",2009-11-01,138.4
"143","Andaman and Nicobar Islands","Andaman",2009,"December",2009-12-01,64.5
"144","Andaman and Nicobar Islands","Nicobar",2009,"December",2009-12-01,142
"145","Andaman and Nicobar Islands","Andaman",2010,"January",2010-01-01,103.5
"146","Andaman and Nicobar Islands","Nicobar",2010,"January",2010-01-01,79.8
"147","Andaman and Nicobar Islands","Andaman",2010,"February",2010-02-01,0
"148","Andaman and Nicobar Islands","Nicobar",2010,"February",2010-02-01,26
"149","Andaman and Nicobar Islands","Andaman",2010,"March",2010-03-01,0
"150","Andaman and Nicobar Islands","Nicobar",2010,"March",2010-03-01,1.7
"151","Andaman and Nicobar Islands","Andaman",2010,"April",2010-04-01,5
"152","Andaman and Nicobar Islands","Nicobar",2010,"April",2010-04-01,28.3
"153","Andaman and Nicobar Islands","Andaman",2010,"May",2010-05-01,408.1
"154","Andaman and Nicobar Islands","Nicobar",2010,"May",2010-05-01,232.5
"155","Andaman and Nicobar Islands","Andaman",2010,"June",2010-06-01,394.5
"156","Andaman and Nicobar Islands","Nicobar",2010,"June",2010-06-01,502
"157","Andaman and Nicobar Islands","Andaman",2010,"July",2010-07-01,597.1
"158","Andaman and Nicobar Islands","Nicobar",2010,"July",2010-07-01,442.9
"159","Andaman and Nicobar Islands","Andaman",2010,"August",2010-08-01,788.5
"160","Andaman and Nicobar Islands","Nicobar",2010,"August",2010-08-01,318.9
"161","Andaman and Nicobar Islands","Andaman",2010,"September",2010-09-01,292.5
"162","Andaman and Nicobar Islands","Nicobar",2010,"September",2010-09-01,234.8
"163","Andaman and Nicobar Islands","Andaman",2010,"October",2010-10-01,544.8
"164","Andaman and Nicobar Islands","Nicobar",2010,"October",2010-10-01,249.1
"165","Andaman and Nicobar Islands","Andaman",2010,"November",2010-11-01,94.7
"166","Andaman and Nicobar Islands","Nicobar",2010,"November",2010-11-01,583.2
"167","Andaman and Nicobar Islands","Andaman",2010,"December",2010-12-01,137.2
"168","Andaman and Nicobar Islands","Nicobar",2010,"December",2010-12-01,355.7
