"Sr.No","State","District","Year","Month","Date","Value"
"81","Mizoram","Aizwal",2007,"May",2007-05-01,"201.1"
"82","Mizoram","Chhimtuipui",2007,"May",2007-05-01,"0"
"83","Mizoram","Aizwal",2007,"June",2007-06-01,"511.6"
"84","Mizoram","Chhimtuipui",2007,"June",2007-06-01,"791.8"
"85","Mizoram","Aizwal",2007,"July",2007-07-01,"424.5"
"86","Mizoram","Chhimtuipui",2007,"July",2007-07-01,"473"
"87","Mizoram","Aizwal",2007,"August",2007-08-01,"447.1"
"88","Mizoram","Chhimtuipui",2007,"August",2007-08-01,"0"
"89","Mizoram","Aizwal",2007,"September",2007-09-01,"580.3"
"90","Mizoram","Chhimtuipui",2007,"September",2007-09-01,"851.3"
"91","Mizoram","Aizwal",2007,"October",2007-10-01,"185.6"
"92","Mizoram","Chhimtuipui",2007,"October",2007-10-01,"189"
"93","Mizoram","Aizwal",2007,"November",2007-11-01,"99.3"
"94","Mizoram","Chhimtuipui",2007,"November",2007-11-01,"0"
"95","Mizoram","Aizwal",2007,"December",2007-12-01,"0"
"96","Mizoram","Chhimtuipui",2007,"December",2007-12-01,"0"
"97","Mizoram","Aizwal",2008,"January",2008-01-01,"37.7"
"98","Mizoram","Chhimtuipui",2008,"January",2008-01-01,"N.A."
"99","Mizoram","Aizwal",2008,"February",2008-02-01,"9.4"
"100","Mizoram","Chhimtuipui",2008,"February",2008-02-01,"0"
"101","Mizoram","Aizwal",2008,"March",2008-03-01,"9.2"
"102","Mizoram","Chhimtuipui",2008,"March",2008-03-01,"N.A."
"103","Mizoram","Aizwal",2008,"April",2008-04-01,"55.5"
"104","Mizoram","Chhimtuipui",2008,"April",2008-04-01,"0"
"105","Mizoram","Aizwal",2008,"May",2008-05-01,"140.4"
"106","Mizoram","Chhimtuipui",2008,"May",2008-05-01,"0"
"107","Mizoram","Aizwal",2008,"June",2008-06-01,"246.3"
"108","Mizoram","Chhimtuipui",2008,"June",2008-06-01,"N.A."
"109","Mizoram","Aizwal",2008,"July",2008-07-01,"258.8"
"110","Mizoram","Chhimtuipui",2008,"July",2008-07-01,"N.A."
"111","Mizoram","Aizwal",2008,"August",2008-08-01,"426.4"
"112","Mizoram","Chhimtuipui",2008,"August",2008-08-01,"N.A."
"113","Mizoram","Aizwal",2008,"September",2008-09-01,"377.8"
"114","Mizoram","Chhimtuipui",2008,"September",2008-09-01,"337.5"
"115","Mizoram","Aizwal",2008,"October",2008-10-01,"164.8"
"116","Mizoram","Chhimtuipui",2008,"October",2008-10-01,"N.A."
"117","Mizoram","Aizwal",2008,"November",2008-11-01,"24.6"
"118","Mizoram","Chhimtuipui",2008,"November",2008-11-01,"N.A."
"119","Mizoram","Aizwal",2008,"December",2008-12-01,"0"
"120","Mizoram","Chhimtuipui",2008,"December",2008-12-01,"N.A."
"121","Mizoram","Aizwal",2009,"January",2009-01-01,"0"
"122","Mizoram","Chhimtuipui",2009,"January",2009-01-01,"N.A."
"123","Mizoram","Aizwal",2009,"February",2009-02-01,"0.3"
"124","Mizoram","Chhimtuipui",2009,"February",2009-02-01,"0"
"125","Mizoram","Aizwal",2009,"March",2009-03-01,"N.A."
"126","Mizoram","Chhimtuipui",2009,"March",2009-03-01,"20.7"
"127","Mizoram","Aizwal",2009,"April",2009-04-01,"125.8"
"128","Mizoram","Chhimtuipui",2009,"April",2009-04-01,"79"
"129","Mizoram","Aizwal",2009,"May",2009-05-01,"201.4"
"130","Mizoram","Chhimtuipui",2009,"May",2009-05-01,"N.A."
"131","Mizoram","Aizwal",2009,"June",2009-06-01,"207.5"
"132","Mizoram","Chhimtuipui",2009,"June",2009-06-01,"N.A."
"133","Mizoram","Aizwal",2009,"July",2009-07-01,"300.3"
"134","Mizoram","Chhimtuipui",2009,"July",2009-07-01,"N.A."
"135","Mizoram","Aizwal",2009,"August",2009-08-01,"331.6"
"136","Mizoram","Chhimtuipui",2009,"August",2009-08-01,"N.A."
"137","Mizoram","Aizwal",2009,"September",2009-09-01,"249"
"138","Mizoram","Chhimtuipui",2009,"September",2009-09-01,"N.A."
"139","Mizoram","Aizwal",2009,"October",2009-10-01,"231.9"
